DnsLookupTime;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional
19.643;1530444196;www.google.com.tr;;172.217.22.35;443;55.206;200;TCP/TLS1.2;9.603
19.245;1530444196;www.google.com.tr;/;172.217.22.35;443;35.107;200;Q043;
22.301;1530444196;www.google.co.in;;216.58.208.35;443;53.021;200;TCP/TLS1.2;9.571
19.166;1530444196;www.google.co.in;/;216.58.208.35;443;35.471;200;Q043;
35.637;1530444207;www.google.nl;;172.217.22.35;443;53.128;200;TCP/TLS1.2;9.517
19.403;1530444207;www.google.nl;/;172.217.22.35;443;35.137;200;Q043;
20.022;1530444208;www.google.com.vn;;172.217.22.35;443;52.991;200;TCP/TLS1.2;9.503
19.154;1530444208;www.google.com.vn;/;172.217.22.35;443;35.166;200;Q043;
26.093;1530444208;www.google.co.za;;172.217.22.35;443;54.217;200;TCP/TLS1.2;9.397
26.911;1530444208;www.google.co.za;/;172.217.22.35;443;37.328;200;Q043;
19.489;1530444208;www.google.be;;172.217.22.35;443;52.343;200;TCP/TLS1.2;9.454
321.150;1530444209;www.google.be;/;172.217.22.35;443;37.739;200;Q043;
18.894;1530444209;www.google.com.pk;;172.217.22.35;443;53.497;200;TCP/TLS1.2;9.457
19.067;1530444209;www.google.com.pk;/;172.217.22.35;443;36.762;200;Q043;
19.510;1530444209;www.googleusercontent.com;;216.58.208.33;443;53.328;404;TCP/TLS1.2;9.586
19.406;1530444209;www.googleusercontent.com;/;216.58.208.33;443;36.003;404;Q043;
19.546;1530444210;www.google.com.sa;;172.217.22.35;443;55.266;200;TCP/TLS1.2;9.552
27.409;1530444210;www.google.com.sa;/;172.217.22.35;443;37.654;200;Q043;
38.438;1530444210;www.huffingtonpost.com;;152.195.52.104;443;47.459;200;TCP/TLS1.2;9.386
26.289;1530444210;www.huffingtonpost.com;/;152.195.52.104;443;35.228;302;Q039;
19.310;1530444211;www.youtube.com;;172.217.23.174;443;54.327;200;TCP/TLS1.2;9.563
21.311;1530444211;www.youtube.com;/;216.58.208.46;443;35.038;200;Q043;
22.976;1530444213;www.google.com.hk;;172.217.22.35;443;53.703;200;TCP/TLS1.2;9.549
20.084;1530444213;www.google.com.hk;/;172.217.22.35;443;36.814;200;Q043;
35.507;1530444213;www.google.cz;;172.217.22.35;443;55.076;200;TCP/TLS1.2;9.534
19.214;1530444213;www.google.cz;/;172.217.22.35;443;37.080;200;Q043;
19.567;1530444213;www.googlevideo.com;;216.58.208.36;443;51.795;404;TCP/TLS1.2;9.567
19.290;1530444214;www.googlevideo.com;;216.58.208.36;443;44.034;404;TCP/TLS1.3;9.536
19.651;1530444214;www.googlevideo.com;/;216.58.208.36;443;35.085;404;Q043;
20.582;1530444224;www.blogger.com;;172.217.22.41;443;53.469;302;TCP/TLS1.2;9.583
20.903;1530444224;www.blogger.com;/;172.217.22.41;443;37.284;302;Q043;
19.705;1530444224;www.google.dk;;172.217.22.35;443;53.481;200;TCP/TLS1.2;9.556
19.824;1530444225;www.google.dk;/;172.217.22.35;443;37.215;200;Q043;
36.412;1530444225;www.google.com.pe;;172.217.22.35;443;53.899;200;TCP/TLS1.2;9.571
18.944;1530444225;www.google.com.pe;/;172.217.22.35;443;37.176;200;Q043;
19.533;1530444225;www.google.dz;;172.217.22.35;443;53.545;200;TCP/TLS1.2;9.603
19.279;1530444225;www.google.dz;/;172.217.22.35;443;37.001;200;Q043;
19.477;1530444226;www.google.sk;;172.217.22.35;443;53.834;200;TCP/TLS1.2;9.570
36.392;1530444226;www.google.sk;/;172.217.22.35;443;37.546;200;Q043;
24.968;1530444226;www.google.de;;172.217.22.35;443;54.196;200;TCP/TLS1.2;9.568
27.164;1530444226;www.google.de;/;172.217.22.35;443;35.168;200;Q043;
27.163;1530444226;www.google.ru;;172.217.22.35;443;54.225;200;TCP/TLS1.2;9.555
19.545;1530444226;www.google.ru;/;172.217.22.35;443;37.898;200;Q043;
19.647;1530444227;www.google.hu;;172.217.22.35;443;53.078;200;TCP/TLS1.2;9.558
20.169;1530444227;www.google.hu;/;172.217.22.35;443;34.958;200;Q043;
20.120;1530444227;www.google.ie;;172.217.22.35;443;53.896;200;TCP/TLS1.2;9.490
19.479;1530444227;www.google.ie;/;172.217.22.35;443;36.987;200;Q043;
20.349;1530444227;www.google.com.ph;;172.217.22.35;443;53.962;200;TCP/TLS1.2;9.580
35.821;1530444227;www.google.com.ph;/;172.217.22.35;443;37.220;200;Q043;
19.228;1530444228;www.google.com.eg;;172.217.22.35;443;54.421;200;TCP/TLS1.2;9.520
18.927;1530444228;www.google.com.eg;/;172.217.22.35;443;37.626;200;Q043;
19.512;1530444228;www.google.com.sg;;172.217.22.35;443;53.783;200;TCP/TLS1.2;9.539
20.153;1530444228;www.google.com.sg;/;172.217.22.35;443;38.085;200;Q043;
19.618;1530444239;www.google.se;;172.217.22.35;443;55.031;200;TCP/TLS1.2;9.679
18.831;1530444239;www.google.se;/;172.217.22.35;443;37.864;200;Q043;
19.553;1530444240;www.google.co.id;;216.58.208.35;443;54.559;200;TCP/TLS1.2;9.543
19.040;1530444240;www.google.co.id;/;216.58.208.35;443;37.766;200;Q043;
19.188;1530444240;www.google.co.uk;;172.217.22.35;443;54.080;200;TCP/TLS1.2;9.535
19.049;1530444240;www.google.co.uk;/;172.217.22.35;443;35.033;200;Q043;
20.114;1530444261;www.google.si;;172.217.22.35;443;54.297;200;TCP/TLS1.2;9.521
19.809;1530444261;www.google.si;/;172.217.22.35;443;36.822;200;Q043;
26.593;1530444264;www.zougla.gr;;2.16.181.234;443;44.608;200;TCP/TLS1.2;8.944
21.636;1530444264;www.google.com.my;;172.217.22.35;443;53.521;200;TCP/TLS1.2;9.526
26.206;1530444264;www.google.com.my;/;172.217.22.35;443;37.705;200;Q043;
18.863;1530444264;www.google.lv;;172.217.22.35;443;52.656;200;TCP/TLS1.2;9.556
19.245;1530444264;www.google.lv;/;172.217.22.35;443;38.141;200;Q043;
19.501;1530444265;www.google.com.ly;;172.217.22.35;443;53.959;200;TCP/TLS1.2;9.564
19.417;1530444265;www.google.com.ly;/;172.217.22.35;443;37.924;200;Q043;
26.339;1530444275;www.google.iq;;172.217.22.35;443;53.307;200;TCP/TLS1.2;9.596
19.052;1530444275;www.google.iq;/;172.217.22.35;443;36.790;200;Q043;
19.289;1530444276;www.google.ba;;172.217.22.35;443;54.122;200;TCP/TLS1.2;9.545
19.302;1530444276;www.google.ba;/;172.217.22.35;443;37.059;200;Q043;
26.071;1530444276;www.google.lt;;172.217.22.35;443;53.526;200;TCP/TLS1.2;9.527
19.122;1530444276;www.google.lt;/;172.217.22.35;443;36.310;200;Q043;
20.139;1530444276;www.google.com.uy;;172.217.22.35;443;53.684;200;TCP/TLS1.2;9.541
19.562;1530444276;www.google.com.uy;/;172.217.22.35;443;37.216;200;Q043;
18.714;1530444277;www.google.by;;172.217.22.35;443;55.198;200;TCP/TLS1.2;9.518
22.809;1530444277;www.google.by;/;172.217.22.35;443;38.048;200;Q043;
35.556;1530444277;www.google.tn;;172.217.22.35;443;54.129;200;TCP/TLS1.2;9.574
26.379;1530444277;www.google.tn;/;172.217.22.35;443;37.047;200;Q043;
19.296;1530444277;www.gstatic.com;;216.58.208.35;443;53.370;404;TCP/TLS1.2;9.510
19.305;1530444277;www.gstatic.com;/;216.58.208.35;443;35.740;404;Q043;
19.704;1530444278;www.google.tm;;172.217.22.35;443;53.185;200;TCP/TLS1.2;9.545
18.118;1530444278;www.google.tm;/;172.217.22.35;443;37.514;200;Q043;
51.510;1530444289;www.refinery29.com;;68.232.35.105;443;48.448;302;TCP/TLS1.2;9.625
122.575;1530444289;www.refinery29.com;/;68.232.35.105;443;35.826;302;Q039;
18.917;1530444289;www.google.com.gt;;172.217.22.35;443;53.140;200;TCP/TLS1.2;9.512
19.462;1530444290;www.google.com.gt;/;172.217.22.35;443;38.126;200;Q043;
783.168;1530444301;www.jd.id;;192.229.221.17;443;46.138;200;TCP/TLS1.2;9.309
25.528;1530444301;www.jd.id;/;192.229.221.17;443;35.357;200;Q039;
26.224;1530444302;www.google.com.af;;172.217.22.35;443;53.356;200;TCP/TLS1.2;9.514
19.944;1530444302;www.google.com.af;/;172.217.22.35;443;37.344;200;Q043;
41.070;1530444302;www.iobit.com;;152.195.53.24;443;47.224;301;TCP/TLS1.2;9.459
41.132;1530444302;www.iobit.com;/;152.195.53.24;443;35.172;301;Q039;
41.204;1530444303;www.lynda.com;;192.229.182.23;443;47.849;200;TCP/TLS1.2;9.571
39.904;1530444303;www.lynda.com;/;192.229.182.23;443;38.465;200;Q039;
19.239;1530444314;www.google.com.do;;172.217.22.35;443;54.298;200;TCP/TLS1.2;9.452
19.447;1530444314;www.google.com.do;/;172.217.22.35;443;37.350;200;Q043;
19.339;1530444325;www.google.com.lb;;172.217.22.35;443;54.748;200;TCP/TLS1.2;9.561
19.306;1530444325;www.google.com.lb;/;172.217.22.35;443;37.026;200;Q043;
26.528;1530444326;www.tripadvisor.ru;;192.229.182.189;443;47.236;200;TCP/TLS1.2;9.397
19.537;1530444326;www.google.com.pr;;172.217.22.35;443;53.759;200;TCP/TLS1.2;9.427
23.855;1530444326;www.google.com.pr;/;172.217.22.35;443;37.553;200;Q043;
49.223;1530444327;www.zaobao.com;;152.195.53.26;443;47.528;302;TCP/TLS1.2;9.535
33.703;1530444327;www.zaobao.com;/;152.195.53.26;443;36.484;302;Q039;
53.015;1530444327;www.nvidia.com;;192.229.182.215;443;47.107;301;TCP/TLS1.2;9.410
49.377;1530444327;www.nvidia.com;/;192.229.182.215;443;35.600;301;Q039;
37.327;1530444327;www.dw.com;;104.109.72.173;443;47.098;302;TCP/TLS1.2;9.056
42.231;1530444327;www.payoneer.com;;152.195.52.148;443;49.951;403;TCP/TLS1.2;9.587
220.712;1530444328;www.payoneer.com;/;152.195.52.148;443;35.433;403;Q039;
20.544;1530444328;www.google.ee;;172.217.22.35;443;52.275;200;TCP/TLS1.2;9.553
35.848;1530444328;www.google.ee;/;172.217.22.35;443;38.135;200;Q043;
43.524;1530444349;www.geforce.com;;152.195.52.19;443;47.617;301;TCP/TLS1.2;9.423
41.128;1530444349;www.geforce.com;/;152.195.52.19;443;34.951;301;Q039;
19.330;1530444349;www.google.ge;;172.217.22.35;443;53.785;200;TCP/TLS1.2;9.552
19.149;1530444349;www.google.ge;/;172.217.22.35;443;38.155;200;Q043;
35.407;1530444350;www.google.lu;;172.217.22.35;443;53.934;200;TCP/TLS1.2;9.583
20.635;1530444350;www.google.lu;/;172.217.22.35;443;37.166;200;Q043;
26.153;1530444350;www.google.com.bh;;172.217.22.35;443;53.953;200;TCP/TLS1.2;9.523
19.015;1530444350;www.google.com.bh;/;172.217.22.35;443;38.579;200;Q043;
19.431;1530444351;www.google.hn;;172.217.22.35;443;54.511;200;TCP/TLS1.2;9.577
19.789;1530444351;www.google.hn;/;172.217.22.35;443;38.263;200;Q043;
42.463;1530444361;www.sony.jp;;68.232.34.129;443;47.790;200;TCP/TLS1.2;9.505
43.952;1530444361;www.sony.jp;/;68.232.34.129;443;34.426;200;Q039;
36.384;1530444362;www.searchfortplus.com;/;172.217.22.48;443;37.533;200;Q043;
25.493;1530444362;www.google.com.cy;;172.217.22.35;443;54.789;200;TCP/TLS1.2;9.517
19.225;1530444362;www.google.com.cy;/;172.217.22.35;443;38.580;200;Q043;
19.864;1530444362;www.google.com.kh;;172.217.22.35;443;54.492;200;TCP/TLS1.2;9.545
35.429;1530444363;www.google.com.kh;/;172.217.22.35;443;37.858;200;Q043;
19.452;1530444363;www.google.cm;;172.217.22.35;443;54.349;200;TCP/TLS1.2;9.552
20.784;1530444363;www.google.cm;/;172.217.22.35;443;38.533;200;Q043;
42.366;1530444363;www.acer.com;;192.229.182.151;443;47.292;301;TCP/TLS1.2;9.611
42.183;1530444363;www.acer.com;/;192.229.182.151;443;39.651;301;Q039;
19.253;1530444375;www.google.com.ni;;172.217.22.35;443;52.754;200;TCP/TLS1.2;9.524
19.124;1530444375;www.google.com.ni;/;172.217.22.35;443;37.635;200;Q043;
53.955;1530444386;www.t-nation.com;;192.229.133.47;443;58.663;200;TCP/TLS1.2;9.431
135.708;1530444386;www.t-nation.com;/;192.229.133.47;443;60.073;200;Q039;
26.744;1530444398;www.tripadvisor.fr;;192.229.182.189;443;46.167;200;TCP/TLS1.2;9.351
130.551;1530444398;www.tripadvisor.fr;/;192.229.182.189;443;39.272;200;Q039;
39.798;1530444419;www.tripadvisor.es;;192.229.182.189;443;45.807;200;TCP/TLS1.2;9.364
41.819;1530444419;www.tripadvisor.es;/;192.229.182.189;443;35.374;200;Q039;
34.073;1530444420;www.huffingtonpost.fr;;152.195.52.145;443;47.220;200;TCP/TLS1.2;9.533
25.780;1530444420;www.huffingtonpost.fr;/;152.195.52.145;443;36.757;200;Q039;
19.300;1530444430;www.google.co.mz;;172.217.22.35;443;54.129;200;TCP/TLS1.2;9.575
19.243;1530444430;www.google.co.mz;/;172.217.22.35;443;37.549;200;Q043;
42.618;1530444441;www.straitstimes.com;;152.195.53.15;443;47.584;302;TCP/TLS1.2;9.386
42.180;1530444441;www.straitstimes.com;/;152.195.53.15;443;37.118;302;Q039;
37.204;1530444441;www.radiotimes.com;;151.101.2.133;443;45.015;200;TCP/TLS1.2;9.227
19.935;1530444462;www.google.com.tj;;172.217.22.35;443;50.412;200;TCP/TLS1.2;9.492
18.999;1530444462;www.google.com.tj;/;172.217.22.35;443;38.100;200;Q043;
28.874;1530444473;www.google.jo;;172.217.22.35;443;54.011;200;TCP/TLS1.2;9.544
19.396;1530444473;www.google.jo;/;172.217.22.35;443;37.410;200;Q043;
28.792;1530444473;www.sanspo.com;;172.227.145.21;443;47.479;200;TCP/TLS1.2;9.323
19.360;1530444474;www.google.al;;172.217.22.35;443;54.447;200;TCP/TLS1.2;9.523
31.073;1530444474;www.google.al;/;172.217.22.35;443;37.936;200;Q043;
40.959;1530444485;www.google.co.bw;;172.217.22.35;443;53.808;200;TCP/TLS1.2;9.530
41.947;1530444485;www.google.co.bw;/;172.217.22.35;443;36.936;200;Q043;
27.620;1530444506;www.advertisercommunity.com;;216.239.32.27;443;55.494;302;TCP/TLS1.2;9.610
44.721;1530444506;www.advertisercommunity.com;/;216.239.32.27;443;55.984;302;Q043;
35.682;1530444507;www.huffingtonpost.co.uk;;152.195.52.104;443;47.081;200;TCP/TLS1.2;9.390
26.477;1530444507;www.huffingtonpost.co.uk;/;152.195.52.104;443;46.424;200;Q039;
49.204;1530444518;www.accorhotels.com;;152.195.39.57;443;48.044;301;TCP/TLS1.2;9.395
32.822;1530444518;www.accorhotels.com;/;152.195.39.57;443;36.265;301;Q039;
35.279;1530444529;www.tripadvisor.com.br;;104.109.56.183;443;44.721;200;TCP/TLS1.2;9.074
40.029;1530444529;www.tripadvisor.com.br;/;192.229.182.189;443;36.788;200;Q039;
49.278;1530444530;www.netcombo.com.br;;152.195.52.2;443;46.572;200;TCP/TLS1.2;9.353
266.390;1530444531;www.netcombo.com.br;/;152.195.52.2;443;34.910;200;Q039;
40.655;1530444538;www.philly.com;;192.229.133.172;443;48.253;200;TCP/TLS1.2;9.418
26.503;1530444538;www.philly.com;/;192.229.133.172;443;38.055;200;Q039;
34.700;1530444539;www.hsbc.com;;2.16.181.123;443;46.115;200;TCP/TLS1.2;9.270
37.093;1530444539;www.lasexta.com;;172.227.118.224;443;50.389;200;TCP/TLS1.2;9.345
19.421;1530444550;www.commondatastorage.googleapis.com;;216.58.208.48;443;54.027;403;TCP/TLS1.2;9.605
26.228;1530444550;www.commondatastorage.googleapis.com;/;216.58.208.48;443;38.128;403;Q043;
297.776;1530444551;www.google.com.bn;;172.217.22.35;443;53.204;200;TCP/TLS1.2;9.536
25.884;1530444551;www.google.com.bn;/;172.217.22.35;443;38.136;200;Q043;
40.894;1530444551;www.wego.com;;54.230.93.61;443;48.424;302;TCP/TLS1.2;9.717
19.569;1530444572;www.stuff89.blogspot.com;/;172.217.22.33;443;37.535;301;Q043;
43.813;1530444583;www.tuttosport.com;;152.195.39.29;443;46.387;200;TCP/TLS1.2;9.424
41.894;1530444583;www.tuttosport.com;/;152.195.39.29;443;35.817;200;Q039;
19.001;1530444584;www.google.ht;;172.217.22.35;443;54.127;200;TCP/TLS1.2;9.526
27.089;1530444584;www.google.ht;/;172.217.22.35;443;37.957;200;Q043;
19.267;1530444594;www.ga-dev-tools.appspot.com;/;172.217.22.52;443;38.115;200;Q043;
130.572;1530444595;www.obi.de;;192.229.233.184;443;47.487;200;TCP/TLS1.2;9.575
41.273;1530444595;www.obi.de;/;192.229.233.184;443;35.192;200;Q039;
19.679;1530444637;www.google.bf;;172.217.22.35;443;54.101;200;TCP/TLS1.2;9.505
19.307;1530444637;www.google.bf;/;172.217.22.35;443;37.451;200;Q043;
20.240;1530444659;www.google.com.pg;;172.217.22.35;443;52.490;200;TCP/TLS1.2;9.479
10.248;1530444659;www.google.com.pg;/;172.217.22.35;443;37.431;200;Q043;
18.888;1530444659;www.google.cg;;172.217.22.35;443;53.212;200;TCP/TLS1.2;9.534
35.471;1530444660;www.google.cg;/;172.217.22.35;443;37.845;200;Q043;
49.629;1530444660;www.paris.fr;;152.195.39.3;443;47.082;200;TCP/TLS1.2;9.364
41.318;1530444660;www.paris.fr;/;152.195.39.3;443;35.335;200;Q039;
18.940;1530444660;www.google.la;;172.217.22.35;443;53.598;200;TCP/TLS1.2;9.519
21.849;1530444660;www.google.la;/;172.217.22.35;443;38.652;200;Q043;
34.427;1530444671;www.my-personaltrainer.it;;184.30.210.19;443;48.174;200;TCP/TLS1.2;9.387
36.987;1530444682;www.politie.nl;;152.195.52.37;443;58.370;200;TCP/TLS1.2;9.353
47.249;1530444682;www.politie.nl;/;152.195.52.37;443;57.537;200;Q039;
35.613;1530444682;www.google.bs;;172.217.22.35;443;53.781;200;TCP/TLS1.2;9.514
18.885;1530444682;www.google.bs;/;172.217.22.35;443;37.103;200;Q043;
51.820;1530444682;www.zaobao.com.sg;;152.195.53.17;443;47.299;200;TCP/TLS1.2;9.377
33.911;1530444682;www.zaobao.com.sg;/;152.195.53.17;443;35.266;200;Q039;
25.445;1530444703;www.tripadvisor.co.za;;192.229.182.189;443;47.312;200;TCP/TLS1.2;9.375
34.245;1530444703;www.tripadvisor.co.za;/;192.229.182.189;443;33.538;200;Q039;
286.474;1530444747;www.hinode.com.br;;192.16.48.86;443;385.461;301;TCP/TLS1.2;121.977
352.331;1530444748;www.hinode.com.br;/;192.16.48.86;443;377.642;301;Q039;
21.006;1530444759;www.thinkwithgoogle.com;;172.217.22.49;443;52.935;200;TCP/TLS1.2;9.546
19.336;1530444759;www.thinkwithgoogle.com;/;172.217.22.49;443;37.323;200;Q043;
19.313;1530444780;www.google.ps;;172.217.22.35;443;53.543;200;TCP/TLS1.2;9.504
22.485;1530444781;www.google.ps;/;172.217.22.35;443;37.459;200;Q043;
19.345;1530444802;www.265.com;/;172.217.22.35;443;58.573;404;Q043;
26.006;1530444802;www.kbergetar04.blogspot.com;/;172.217.22.33;443;37.051;301;Q043;
52.482;1530444824;www.etrailer.com;;192.229.182.49;443;47.173;200;TCP/TLS1.2;9.375
43.394;1530444824;www.etrailer.com;/;192.229.182.49;443;34.763;200;Q039;
39.094;1530444826;www.waldenu.edu;;192.229.233.83;443;48.468;200;TCP/TLS1.2;9.509
44.125;1530444826;www.waldenu.edu;/;192.229.233.83;443;36.722;200;Q039;
41.492;1530444828;www.plus500.com;;152.195.53.227;443;47.333;404;TCP/TLS1.2;9.381
53.668;1530444828;www.plus500.com;/;152.195.53.227;443;35.657;302;Q039;
18.901;1530444839;www.google.co.ke;;172.217.22.35;443;52.920;200;TCP/TLS1.2;9.561
18.950;1530444839;www.google.co.ke;/;172.217.22.35;443;38.048;200;Q043;
26.375;1530444841;www.golang.org;;172.217.22.49;443;55.346;302;TCP/TLS1.2;9.518
20.236;1530444841;www.golang.org;/;172.217.22.49;443;37.238;302;Q043;
19.062;1530444841;www.video-syn.blogspot.com;/;172.217.22.33;443;38.112;404;Q043;
19.232;1530444842;www.tontondramakb.blogspot.com;/;172.217.22.33;443;37.447;301;Q043;
41.046;1530444843;www.obi.at;;192.229.133.143;443;47.450;200;TCP/TLS1.2;9.511
26.183;1530444843;www.obi.at;/;192.229.133.143;443;36.806;200;Q039;
33.657;1530444888;www.domains.google;;172.217.22.46;443;55.512;301;TCP/TLS1.2;9.579
58.274;1530444888;www.domains.google;/;172.217.22.46;443;36.924;301;Q043;
40.738;1530444889;www.swimoutlet.com;;93.184.219.25;443;46.386;405;TCP/TLS1.2;9.522
10.111;1530444889;www.swimoutlet.com;/;93.184.219.25;443;35.333;405;Q039;
355.818;1530444890;www.nvidia.cn;;192.229.182.51;443;48.196;301;TCP/TLS1.2;9.545
432.184;1530444891;www.nvidia.cn;/;192.229.182.51;443;35.288;301;Q039;
72.538;1530444901;www.cheaperthandirt.com;;184.25.218.231;443;62.656;200;TCP/TLS1.2;9.100
35.695;1530444902;www.google.me;;172.217.22.35;443;53.995;200;TCP/TLS1.2;9.484
19.828;1530444902;www.google.me;/;172.217.22.35;443;37.127;200;Q043;
55.519;1530444913;www.obi.pl;;192.229.133.142;443;46.521;200;TCP/TLS1.2;9.364
25.735;1530444913;www.obi.pl;/;192.229.133.142;443;39.250;200;Q039;
